CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalRevenue,TotalProfit,CostPressure,ChannelLeverage,GrowthMomentum,Cluster,GrowthPotentialScore,Recommendation,ClusterLabel
Pizza,26576,King Pizza Kitchen,Full-service,North Shore,0.6666666666666679,39.31,713,250,9827.5,162,93,208,6368.22,3655.83,8176.48,0.365208660904318,0.481922784657218,0.31,17,5.02,1044.16,1502.32,-1000.65,-574.45,205.77,0.54,0.35,0.2,0.45,28028.030000000002,0.27490662569529867,0.847131445561536,0.0,734.39,3,0.37662931694478663,Reduce Costs,High Growth Scalable Leaders
Pizza,25231,Top Pizza House,Full-service,CBD,0.0,30.58,1608,459,14036.22,402,230,517,12293.16,7033.4,15809.86,0.37593185986625,0.479613355943002,0.32,3,0.89,460.13,2027.6,-2158.01,-1234.68,1823.68,0.4,0.35,0.2,0.45,49172.64,0.28357514764574804,0.855545215809252,0.0,1591.92,1,0.11343005905829923,Reduce Costs,Overextended Low Return
Pizza,26645,Urban Pizza Tavern,Cafe,North Shore,0.6666666666666679,45.34,666,172,7798.48,173,99,222,7843.82,4488.66,10065.48,0.224250628240407,0.428476972575299,0.29,11,3.25,721.5,2708.2,449.23,257.08,2773.96,0.35,0.35,0.2,0.45,30196.44,0.43612303018088605,0.652727600815706,0.0,685.98,3,0.4411158787390216,Reduce Costs,High Growth Scalable Leaders
Pizza,25757,Top Pizza Kitchen,Cafe,South Auckland,1.0,38.02,1872,386,14675.72,520,297,669,19770.4,11291.94,25435.38,0.210788026470691,0.409318629535846,0.33,12,3.54,2368.26,5575.21,986.41,563.39,7294.47,0.26,0.35,0.2,0.45,71173.44,0.6552590586187497,0.620106656006537,0.0,1965.6000000000001,0,0.6621036234475,Optimize Operations,High Revenue Leaders
Pizza,25314,Lucky Pizza Eatery,QSR,South Auckland,1.0,38.23,1116,186,7110.78,326,186,418,12462.98,7110.78,15980.14,0.21774673609063,0.420422325958498,0.32,3,0.89,372.02,2572.9,521.34,297.45,5410.09,0.2,0.35,0.2,0.45,42664.67999999999,0.5056977694263679,0.638169062049128,0.0,1171.8,0,0.6022791077705472,Optimize Operations,High Revenue Leaders
Pizza,26635,Urban Pizza Eatery,Ghost Kitchen,South Auckland,1.0,33.14,1066,60,1988.4,352,201,453,11665.28,6661.14,15012.42,0.266349605016876,0.246469770360272,0.31,14,4.13,1870.89,968.71,2066.86,1180.22,5442.87,0.06,0.35,0.2,0.45,35327.24,0.528510678176064,0.512819375377148,0.0,1119.3,0,0.6114042712704256,Optimize Operations,High Revenue Leaders
Pizza,26287,Lucky Pizza Diner,Full-service,North Shore,0.6666666666666679,37.66,784,250,9415.0,187,107,240,7042.42,4029.62,9038.4,0.356693005922716,0.507279146322981,0.31,7,2.07,496.8,1280.7,-1225.18,-701.04,732.67,0.47,0.35,0.2,0.45,29525.439999999995,0.2736862170767219,0.863972152245697,0.0,807.52,3,0.37614115349735594,Reduce Costs,High Growth Scalable Leaders
Pizza,25924,King Pizza Corner,Full-service,North Shore,0.6666666666666679,37.23,1287,423,15748.29,302,173,389,11243.46,6440.79,14482.47,0.39681792834308,0.530299017811194,0.27,16,4.72,1836.08,1147.78,-2216.28,-1269.59,-780.55,0.49,0.35,0.2,0.45,47915.01,0.1883377496825845,0.9271169461542741,0.0,1325.6100000000001,1,0.34200176653970094,Reduce Costs,Overextended Low Return
Pizza,26086,Top Pizza House,QSR,South Auckland,1.0,42.92,1520,304,13047.68,426,243,547,18283.92,10429.56,23477.24,0.258586943577975,0.380055402358994,0.3,12,3.54,1936.38,4714.88,1121.86,639.93,6547.3,0.25,0.35,0.2,0.45,65238.399999999994,0.6181060823685298,0.638642345936969,0.0,1596.0,0,0.647242432947412,Optimize Operations,High Revenue Leaders
Pizza,25966,Classic Pizza House,Cafe,CBD,0.0,35.69,1155,273,9743.37,309,176,397,11028.21,6281.44,14168.93,0.221838189810514,0.383769589895383,0.33,10,2.95,1171.15,3842.71,710.13,404.48,4416.97,0.31,0.35,0.2,0.45,41221.95,0.5209398317784926,0.605607779705897,0.0,1143.45,2,0.20837593271139704,Reduce Costs,Stable Local Performers
Pizza,26453,King Pizza Cafe,Full-service,South Auckland,1.0,34.03,1597,532,18103.96,373,213,479,12693.19,7248.39,16300.37,0.352824207977392,0.478757399367169,0.31,9,2.66,1274.14,3049.04,-1797.12,-1026.24,1471.14,0.5,0.35,0.2,0.45,54345.91,0.3165408231208861,0.831581607344561,0.0,1676.8500000000001,1,0.5266163292483544,Optimize Operations,Overextended Low Return
Pizza,25684,Lucky Pizza Cafe,Ghost Kitchen,South Auckland,1.0,32.73,579,16,523.68,197,113,253,6447.81,3698.49,8280.69,0.297161236905958,0.348697689175606,0.33,5,1.48,374.44,185.46,155.66,89.29,2558.09,0.03,0.35,0.2,0.45,18950.67,0.35092950995429045,0.645858926081564,0.0,607.95,3,0.5403718039817162,Optimize Operations,High Growth Scalable Leaders
Pizza,26091,King Pizza Grill,Full-service,CBD,0.0,35.31,1086,357,12605.67,255,146,328,9004.05,5155.26,11581.68,0.39497821269324,0.501995989563875,0.32,12,3.54,1161.12,1298.71,-1953.65,-1118.56,32.09,0.49,0.35,0.2,0.45,38346.66,0.22500405338595492,0.896974202257115,0.0,1075.14,1,0.09000162135438197,Reduce Costs,Overextended Low Return
Pizza,26631,Lucky Pizza Corner,Full-service,West Auckland,0.8333333333333357,38.6,1471,449,17331.4,358,204,460,13818.8,7874.4,17756.0,0.352456971432548,0.523055132175796,0.3,17,5.02,2309.2,2157.55,-2425.37,-1382.05,-98.79,0.44,0.35,0.2,0.45,56780.6,0.22481103500714425,0.875512103608344,0.0,1529.8400000000001,1,0.42325774733619204,Reduce Costs,Overextended Low Return
Pizza,26063,Classic Pizza Diner,QSR,North Shore,0.6666666666666679,43.18,1682,325,14033.5,475,271,611,20510.5,11701.78,26382.98,0.258607159834355,0.377645602985285,0.3,13,3.84,2346.24,5104.65,1307.49,745.96,7250.5,0.24,0.35,0.2,0.45,72628.76,0.6549693979344102,0.6362527628196399,0.0,1732.46,0,0.5286544258404313,Optimize Operations,High Revenue Leaders
Pizza,25217,Urban Pizza Kitchen,Cafe,West Auckland,0.8333333333333357,32.22,708,179,5767.38,185,106,238,5960.7,3415.32,7668.36,0.246987310424447,0.444379509147257,0.28,14,4.13,982.94,1780.0,170.67,97.79,1383.77,0.34,0.35,0.2,0.45,22811.76,0.36274303343424413,0.691366819571704,0.0,736.32,3,0.478430546707032,Reduce Costs,High Growth Scalable Leaders
Pizza,25326,Top Pizza Cafe,QSR,South Auckland,1.0,42.59,1591,357,15204.63,432,247,555,18398.88,10519.73,23637.45,0.235044760350138,0.445425680442713,0.31,17,5.02,2786.1,4858.33,175.33,100.25,4766.76,0.29,0.35,0.2,0.45,67760.69,0.5349537647768879,0.680470440792851,0.0,1670.5500000000002,0,0.6139815059107552,Optimize Operations,High Revenue Leaders
Pizza,26661,Classic Pizza Kitchen,Full-service,South Auckland,1.0,42.96,1800,600,25776.0,420,240,540,18043.2,10310.4,23198.4,0.365962668543216,0.532778966287151,0.28,14,4.13,2230.2,2610.04,-3225.07,-1842.9,118.83,0.5,0.35,0.2,0.45,77328.0,0.20909161823680228,0.8987416348303671,0.0,1890.0,1,0.48363664729472094,Reduce Costs,Overextended Low Return
Pizza,26446,Urban Pizza Kitchen,Full-service,West Auckland,0.8333333333333357,37.32,1324,364,13584.48,336,192,432,12539.52,7165.44,16122.24,0.366639859124552,0.52360003029462,0.28,14,4.13,1784.16,1491.03,-2134.73,-1219.84,-14.58,0.38,0.35,0.2,0.45,49411.68,0.22136439234220207,0.890239889419172,0.0,1376.96,1,0.42187909027021514,Reduce Costs,Overextended Low Return
Pizza,26273,Urban Pizza Diner,Cafe,North Shore,0.6666666666666679,31.9,1628,457,14578.3,410,234,527,13079.0,7464.6,16811.3,0.217616390939802,0.397422544937581,0.31,7,2.07,1090.89,5612.08,980.42,559.55,5380.81,0.39,0.35,0.2,0.45,51933.2,0.6050311505040175,0.615038935877383,0.0,1676.8400000000001,0,0.5086791268682742,Optimize Operations,High Revenue Leaders
Pizza,26098,Classic Pizza Grill,Full-service,CBD,0.0,42.03,1375,439,18451.17,328,187,421,13785.84,7859.61,17694.63,0.373272623040248,0.517080233967863,0.33,13,3.84,1616.64,2023.12,-3037.75,-1731.89,323.53,0.47,0.35,0.2,0.45,57791.25,0.20685819591977772,0.890352857008111,0.0,1361.25,1,0.0827432783679111,Reduce Costs,Overextended Low Return
Pizza,25574,Lucky Pizza Kitchen,Cafe,South Auckland,1.0,42.64,974,194,8272.16,273,156,351,11640.72,6651.84,14966.64,0.220691327489913,0.351094515947625,0.27,11,3.25,1140.75,3542.26,1841.73,1052.42,5268.18,0.25,0.35,0.2,0.45,41531.36,0.5829799322119452,0.571785843437538,0.0,1022.7,0,0.6331919728847781,Optimize Operations,High Revenue Leaders
Pizza,26436,Lucky Pizza Diner,Cafe,West Auckland,0.8333333333333357,39.72,629,133,5282.76,174,99,223,6911.28,3932.28,8857.56,0.254427242632955,0.35761677462142,0.32,18,5.31,1184.13,2049.48,469.66,267.22,2252.21,0.27,0.35,0.2,0.45,24983.88,0.4055089841402787,0.6120440172543751,0.0,654.16,3,0.4955369269894458,Reduce Costs,High Growth Scalable Leaders
Pizza,26546,Top Pizza Tavern,QSR,North Shore,0.6666666666666679,39.02,1525,254,9911.08,445,254,572,17363.9,9911.08,22319.44,0.245379131063819,0.369287444860674,0.29,8,2.36,1349.92,3819.07,1655.36,944.86,7250.51,0.2,0.35,0.2,0.45,59505.5,0.6353001595529852,0.614666575924493,0.0,1570.75,0,0.5207867304878613,Optimize Operations,High Revenue Leaders
Pizza,26426,Top Pizza House,QSR,South Auckland,1.0,37.63,1638,378,14224.14,441,252,567,16594.83,9482.76,21336.21,0.227269722595811,0.430248259799555,0.28,17,5.02,2846.34,4871.51,1036.88,592.5,4460.93,0.3,0.35,0.2,0.45,61637.94,0.5632049996286059,0.657517982395366,0.0,1719.9,0,0.6252819998514424,Optimize Operations,High Revenue Leaders
Pizza,26347,Classic Pizza Kitchen,QSR,North Shore,0.6666666666666679,39.53,1330,274,10831.22,370,211,475,14626.1,8340.83,18776.75,0.23107464665547,0.390396465361118,0.3,12,3.54,1681.5,4099.93,1148.57,655.0,5426.04,0.26,0.35,0.2,0.45,52574.9,0.5729948918018837,0.621471112016588,0.0,1369.9,0,0.49586462338742066,Reduce Costs,High Revenue Leaders
Pizza,25551,Classic Pizza Tavern,Cafe,South Auckland,1.0,36.52,1788,492,17967.84,454,259,583,16580.08,9458.68,21291.16,0.23395031798631,0.372183835878968,0.3,3,0.89,518.87,7076.92,1556.3,887.85,7866.99,0.38,0.35,0.2,0.45,65297.759999999995,0.7342922308904481,0.606134153865278,0.0,1877.4,0,0.6937168923561793,Optimize Operations,High Revenue Leaders
Pizza,26373,Lucky Pizza Kitchen,Cafe,CBD,0.0,30.09,1083,237,7131.33,296,169,381,8906.64,5085.21,11464.29,0.252854062430561,0.350219596992247,0.3,14,4.13,1573.53,2830.61,863.29,492.89,2976.95,0.28,0.35,0.2,0.45,32587.47,0.462087862498499,0.603073659422808,0.0,1072.17,2,0.1848351449993996,Reduce Costs,Stable Local Performers
Pizza,25271,Lucky Pizza House,Ghost Kitchen,South Auckland,1.0,38.09,1560,45,1714.05,530,303,682,20187.7,11541.27,25977.38,0.265133102447726,0.25546774903778,0.29,6,1.77,1207.14,821.71,3823.53,2185.91,11246.39,0.03,0.35,0.2,0.45,59420.40000000001,0.7526484118314674,0.520600851485506,0.0,1638.0,0,0.701059364732587,Optimize Operations,High Revenue Leaders
Pizza,25095,Urban Pizza Cafe,Cafe,CBD,0.0,38.96,1150,244,9506.24,317,181,408,12350.32,7051.76,15895.68,0.219332030825317,0.447013895516284,0.3,18,5.31,2166.48,3171.8,415.64,237.32,3137.18,0.27,0.35,0.2,0.45,44804.0,0.45671529576139613,0.666345926341601,0.0,1138.5,2,0.18268611830455847,Reduce Costs,Stable Local Performers
Pizza,25946,Urban Pizza Bistro,QSR,West Auckland,0.8333333333333357,45.29,1315,295,13360.55,357,204,459,16168.53,9239.16,20788.11,0.275596019681543,0.386526605347171,0.29,16,4.72,2166.48,4514.23,774.11,442.35,4857.35,0.29,0.35,0.2,0.45,59556.350000000006,0.553253770713867,0.662122625028714,0.0,1367.6000000000001,0,0.5546348416188811,Optimize Operations,High Revenue Leaders
Pizza,25649,Classic Pizza Kitchen,QSR,South Auckland,1.0,39.19,724,162,6348.78,197,112,253,7720.43,4389.28,9915.07,0.213539249114692,0.405171946389601,0.31,8,2.36,597.08,2420.72,550.38,312.91,3183.43,0.29,0.35,0.2,0.45,28373.559999999998,0.44355011116527443,0.618711195504293,0.0,760.2,3,0.5774200444661098,Optimize Operations,High Growth Scalable Leaders
Pizza,25934,Urban Pizza Grill,Cafe,North Shore,0.6666666666666679,45.2,1890,390,17628.0,525,300,675,23730.0,13560.0,30510.0,0.203595286905766,0.379665742721409,0.33,11,3.25,2193.75,7346.27,2058.32,1176.18,10520.96,0.26,0.35,0.2,0.45,85428.0,0.8331621016267055,0.583261029627175,0.0,1946.7,0,0.5999315073173493,Optimize Operations,High Revenue Leaders
Pizza,26476,Lucky Pizza Corner,Full-service,CBD,0.0,31.94,1747,590,18844.6,405,231,521,12935.7,7378.14,16640.74,0.351937074481975,0.474660008121282,0.33,12,3.54,1844.34,3267.71,-2025.69,-1155.4,1041.21,0.51,0.35,0.2,0.45,55799.18000000001,0.3013924745195771,0.8265970826032569,0.0,1729.53,1,0.12055698980783086,Reduce Costs,Overextended Low Return
Pizza,26599,Lucky Pizza Cafe,Full-service,CBD,0.0,35.67,2087,627,22365.09,511,292,657,18227.37,10415.64,23435.19,0.355992887588218,0.526625352073461,0.3,12,3.54,2325.78,2625.25,-3328.65,-1902.09,425.08,0.43,0.35,0.2,0.45,74443.29,0.21331645775865984,0.882618239661679,0.0,2066.13,1,0.08532658310346394,Reduce Costs,Overextended Low Return
Pizza,25317,King Pizza Cafe,Full-service,West Auckland,0.8333333333333357,34.87,1919,528,18411.36,487,278,626,16981.69,9693.86,21828.62,0.37993001366267,0.527670207573101,0.3,6,1.77,1108.02,1701.21,-3525.4,-2012.45,908.94,0.38,0.35,0.2,0.45,66915.53,0.19342118819984128,0.907600221235771,0.0,1995.76,1,0.4107018086132708,Reduce Costs,Overextended Low Return
Pizza,25062,Urban Pizza Diner,QSR,North Shore,0.6666666666666679,35.16,1061,184,6469.44,307,175,395,10794.12,6153.0,13888.2,0.232083459757268,0.375091242347844,0.27,17,5.02,1982.9,2541.36,1325.79,755.74,3472.74,0.21,0.35,0.2,0.45,37304.76,0.4868977793302075,0.607174702105112,0.0,1092.83,0,0.4614257783987502,Reduce Costs,High Revenue Leaders
Pizza,26598,Urban Pizza House,QSR,West Auckland,0.8333333333333357,43.02,1189,245,10539.9,330,189,425,14196.6,8130.78,18283.5,0.2078494913131,0.381716514099389,0.29,5,1.48,629.0,4325.93,1709.75,979.22,6875.17,0.26,0.35,0.2,0.45,51150.78,0.6411644572496238,0.5895660054124889,0.0,1236.56,0,0.5897991162331838,Optimize Operations,High Revenue Leaders
Pizza,26642,Lucky Pizza Bistro,Full-service,North Shore,0.6666666666666679,31.93,2228,722,23053.46,527,301,678,16827.11,9610.93,21648.54,0.380396651523188,0.472655458748341,0.27,10,2.95,2000.1,3387.66,-2070.61,-1182.65,1181.11,0.48,0.35,0.2,0.45,71140.04000000001,0.30638912132443075,0.8530521102715289,0.0,2294.84,1,0.38922231519643946,Reduce Costs,Overextended Low Return
Pizza,26495,King Pizza Diner,QSR,South Auckland,1.0,43.36,816,152,6590.72,232,133,299,10059.52,5766.88,12964.64,0.244136251341552,0.372446543793194,0.29,6,1.77,529.23,2527.0,939.73,538.73,4441.64,0.23,0.35,0.2,0.45,35381.76,0.4962550441027027,0.616582795134746,0.0,856.8000000000001,3,0.5985020176410811,Optimize Operations,High Growth Scalable Leaders
Pizza,25335,Classic Pizza House,QSR,CBD,0.0,33.29,1294,283,9421.07,354,202,455,11784.66,6724.58,15146.95,0.24593517864123,0.392003784608096,0.33,18,5.31,2416.05,3411.0,377.83,215.6,3068.07,0.28,0.35,0.2,0.45,43077.259999999995,0.4596587594801974,0.637938963249326,0.0,1281.06,2,0.18386350379207897,Reduce Costs,Stable Local Performers
Pizza,26184,Urban Pizza House,Full-service,South Auckland,1.0,43.67,1837,628,27424.76,423,242,544,18472.41,10568.14,23756.48,0.397812514577527,0.54213472539559,0.29,15,4.43,2409.92,1646.93,-4247.68,-2430.11,-983.28,0.52,0.35,0.2,0.45,80221.79,0.11125020266929767,0.939947239973117,0.0,1928.8500000000001,1,0.4445000810677191,Reduce Costs,Overextended Low Return
Pizza,26484,King Pizza Diner,Full-service,West Auckland,0.8333333333333357,37.47,1106,321,12027.87,275,157,353,10304.25,5882.79,13226.91,0.391800410626456,0.495386693300679,0.33,4,1.18,416.54,1356.9,-2237.95,-1277.67,1075.63,0.41,0.35,0.2,0.45,41441.82000000001,0.24253065464645812,0.8871871039271351,0.0,1150.24,1,0.43034559519191756,Reduce Costs,Overextended Low Return
Pizza,26283,King Pizza Eatery,Cafe,CBD,0.0,33.83,1058,274,9269.42,274,157,353,9269.42,5311.31,11941.99,0.26670686012134,0.398674988886341,0.3,4,1.18,416.54,3101.72,320.89,183.87,3579.47,0.35,0.35,0.2,0.45,35792.14,0.46267916431827627,0.665381849007681,0.0,1047.42,2,0.1850716657273105,Reduce Costs,Stable Local Performers
Pizza,26673,King Pizza Kitchen,QSR,North Shore,0.6666666666666679,31.05,1897,391,12140.55,527,301,678,16363.35,9346.05,21051.9,0.216746239922941,0.377016343316063,0.33,16,4.72,3200.16,4931.95,1247.5,712.52,5351.91,0.26,0.35,0.2,0.45,58901.85,0.5973375710407469,0.593762583239004,0.0,1953.91,0,0.5056016950829659,Optimize Operations,High Revenue Leaders
Pizza,25948,King Pizza Eatery,Cafe,West Auckland,0.8333333333333357,46.27,2074,514,23782.78,546,312,702,25263.42,14436.24,32481.54,0.214185018092394,0.367701809061691,0.29,6,1.77,1242.54,9943.89,3236.58,1849.47,12338.42,0.33,0.35,0.2,0.45,95963.98,0.9999999999999998,0.5818868271540849,0.0,2156.96,0,0.7333333333333343,Optimize Operations,High Revenue Leaders
Pizza,26568,Top Pizza Grill,Ghost Kitchen,West Auckland,0.8333333333333357,35.23,1119,63,2219.49,370,211,475,13035.1,7433.53,16734.25,0.283086201990955,0.206905944633763,0.33,5,1.48,703.0,1131.96,2346.42,1338.09,7831.6,0.06,0.35,0.2,0.45,39422.369999999995,0.6080984122175042,0.489992146624718,0.0,1163.76,0,0.576572698220336,Optimize Operations,High Revenue Leaders
Pizza,26691,Classic Pizza Bistro,Cafe,South Auckland,1.0,43.57,1042,258,11241.06,274,157,353,11938.18,6840.49,15380.21,0.276894396413118,0.436961538041942,0.3,17,5.02,1772.06,3216.56,-165.41,-94.78,2628.9,0.33,0.35,0.2,0.45,45399.939999999995,0.4200639010638373,0.71385593445506,0.0,1094.1000000000001,3,0.568025560425535,Optimize Operations,High Growth Scalable Leaders
Pizza,25491,Classic Pizza Tavern,Ghost Kitchen,South Auckland,1.0,39.37,517,19,748.03,174,100,224,6850.38,3937.0,8818.88,0.292274127935525,0.231139320065267,0.28,9,2.66,595.84,356.5,1346.69,773.96,3607.12,0.04,0.35,0.2,0.45,20354.29,0.43334889017094497,0.5234134480007919,0.0,542.85,3,0.573339556068378,Optimize Operations,High Growth Scalable Leaders
Pizza,26085,King Pizza Eatery,Full-service,West Auckland,0.8333333333333357,42.38,1695,484,20511.92,424,242,545,17969.12,10255.96,23097.1,0.365433915355243,0.508302148850635,0.31,11,3.25,1771.25,2589.92,-3301.58,-1884.39,1145.08,0.4,0.35,0.2,0.45,71834.09999999999,0.23273650275723415,0.873736064205878,0.0,1762.8,1,0.42642793443622795,Reduce Costs,Overextended Low Return
Pizza,26129,Urban Pizza Grill,QSR,West Auckland,0.8333333333333357,36.23,859,182,6593.86,237,135,305,8586.51,4891.05,11050.15,0.209692815709859,0.39881618055515,0.33,6,1.77,539.85,2581.44,527.99,300.76,3786.18,0.27,0.35,0.2,0.45,31121.57,0.4629565783192704,0.608508996265009,0.0,893.36,3,0.5185159646610424,Optimize Operations,High Growth Scalable Leaders
Pizza,26451,King Pizza Grill,Cafe,CBD,0.0,41.53,874,196,8139.88,237,136,305,9842.61,5648.08,12666.65,0.221420450042933,0.376416661264375,0.3,10,2.95,899.75,3273.56,1005.55,577.02,4194.31,0.29,0.35,0.2,0.45,36297.22,0.5123179004712043,0.597837111307308,0.0,865.26,2,0.20492716018848173,Reduce Costs,Stable Local Performers
Pizza,25954,Lucky Pizza Cafe,QSR,CBD,0.0,30.41,880,170,5169.7,248,142,320,7541.68,4318.22,9731.2,0.205783533286303,0.407764682290144,0.32,5,1.48,473.6,1997.84,501.16,286.95,3287.04,0.24,0.35,0.2,0.45,26760.800000000003,0.4330485801967402,0.613548215576447,0.0,871.2,2,0.17321943207869608,Reduce Costs,Stable Local Performers
Pizza,25310,Classic Pizza Eatery,Cafe,North Shore,0.6666666666666679,37.34,859,188,7019.92,235,134,302,8774.9,5003.56,11276.68,0.249307421483099,0.3642220714828,0.29,17,5.02,1516.04,2712.99,846.52,482.7,2842.06,0.28,0.35,0.2,0.45,32075.06,0.4546474699017788,0.613529492965899,0.0,884.77,3,0.4485256546273787,Reduce Costs,High Growth Scalable Leaders
Pizza,25810,Classic Pizza Grill,Full-service,CBD,0.0,30.33,1639,468,14194.44,410,234,527,12435.3,7097.22,15983.91,0.373194335575681,0.454851466068067,0.32,17,5.02,2645.54,2440.79,-1840.99,-1050.71,102.96,0.4,0.35,0.2,0.45,49710.869999999995,0.2621024520256146,0.828045801643748,0.0,1622.61,1,0.10484098081024584,Reduce Costs,Overextended Low Return
Pizza,25794,Lucky Pizza House,Cafe,West Auckland,0.8333333333333357,36.95,817,237,8757.15,203,116,261,7500.85,4286.2,9643.95,0.256573899816722,0.387745711044408,0.32,18,5.31,1385.91,3114.75,267.63,152.93,2044.25,0.41,0.35,0.2,0.45,30188.15,0.41991188245100847,0.64431961086113,0.0,849.6800000000001,3,0.5012980863137377,Optimize Operations,High Growth Scalable Leaders
Pizza,26657,Lucky Pizza Bistro,QSR,West Auckland,0.8333333333333357,33.18,1575,335,11115.3,434,248,558,14400.12,8228.64,18514.44,0.264807686787099,0.357675140909851,0.29,13,3.84,2142.72,4196.22,1260.26,720.15,4846.8,0.27,0.35,0.2,0.45,52258.5,0.5648452565001267,0.62248282769695,0.0,1638.0,0,0.559271435933385,Optimize Operations,High Revenue Leaders
Pizza,25708,Lucky Pizza Tavern,Cafe,North Shore,0.6666666666666679,38.2,1716,490,18718.0,429,245,552,16387.8,9359.0,21086.4,0.273293681070209,0.407523798383772,0.3,7,2.07,1142.64,5974.46,314.36,179.53,5587.77,0.4,0.35,0.2,0.45,65551.20000000001,0.5923387943779203,0.680817479453981,0.0,1767.48,0,0.5036021844178353,Optimize Operations,High Revenue Leaders
Pizza,25385,Urban Pizza Diner,Cafe,South Auckland,1.0,40.49,722,162,6559.38,196,112,252,7936.04,4534.88,10203.48,0.212264661733061,0.436031637550332,0.32,6,1.77,446.04,2306.96,251.6,143.77,3142.56,0.29,0.35,0.2,0.45,29233.78,0.42697582265098616,0.6482962992833929,0.0,758.1,3,0.5707903290603945,Optimize Operations,High Growth Scalable Leaders
Pizza,25867,Classic Pizza House,QSR,North Shore,0.6666666666666679,43.94,770,168,7381.92,211,120,271,9271.34,5272.8,11907.74,0.235598984565586,0.423567920038477,0.31,16,4.72,1279.12,2516.0,285.86,162.58,2779.43,0.28,0.35,0.2,0.45,33833.8,0.4242863444954751,0.659166904604063,0.0,793.1,3,0.4363812044648572,Reduce Costs,High Growth Scalable Leaders
Pizza,25423,Classic Pizza Corner,Cafe,South Auckland,1.0,35.31,1929,580,20479.8,472,270,607,16666.32,9533.7,21433.17,0.256918875612319,0.368768269196153,0.31,9,2.66,1614.62,7665.85,1071.86,613.14,6408.09,0.43,0.35,0.2,0.45,68112.98999999999,0.6909198031265782,0.625687144808472,0.0,2025.45,0,0.6763679212506313,Optimize Operations,High Revenue Leaders
